row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
485,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['the', 'compiler', 'can', 'ignore', 'the', 'inline', 'qualifier', 'and', 'typically', 'doe', 'so', 'for', 'all', 'but', 'the', 'smallest', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",3.0,5,science
486,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['ignores', 'the', 'inline', 'qualifier', 'and', 'typically', 'doe', 'so', 'for', 'all', 'but', 'the', 'smallest', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",3.0,5,science
487,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['if', 'the', 'function', 'is', 'small', 'enough', 'it', 'will', 'expand', 'it', 'but', 'it', 'will', 'run', 'faster', 'a', 'it', 'will', 'avoid', 'making', 'so', 'many', 'call', 'to', 'the', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",4.5,5,science
488,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['it', 'treat', 'them', 'a', 'the', 'same', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",2.0,5,science
489,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['inline', 'function', 'are', 'copied', 'in', 'place', 'instead', 'of', 'being', 'referenced']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
490,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['for', 'inline', 'function', 'the', 'compiler', 'creates', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'place', 'so', 'it', 'doesnt', 'have', 'to', 'make', 'a', 'function', 'call', 'and', 'add', 'to', 'the', 'function', 'call', 'stack']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
491,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['it', 'generates', 'a', 'copy', 'of', 'the', 'function', 'coding', 'which', 'eliminates', 'calling', 'the', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
492,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['not', 'answered']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",0.0,5,science
493,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['it', 'generates', 'a', 'copy', 'of', 'the', 'function', 'code', 'by', 'by', 'inserting', 'it', 'in', 'the', 'program']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",4.5,5,science
494,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['tell', 'the', 'compiler', 'to', 'make', 'a', 'copy', 'of', 'function', 'code', 'in', 'place', 'to', 'avoid', 'a', 'function', 'call', 'it', 'typically', 'ignores', 'it', 'except', 'for', 'the', 'smallest', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
495,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['the', 'compiler', 'can', 'ignore', 'the', 'inline', 'qualifier', 'and', 'typically', 'doe', 'so', 'for', 'all', 'but', 'the', 'smallest', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",2.0,5,science
496,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['multiple', 'copy', 'of', 'the', 'function', 'code', 'are', 'inserted', 'into', 'the', 'program', 'making', 'it', 'bigger']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",4.5,5,science
497,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['compiler', 'ignores', 'inline', 'qualifier']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",2.5,5,science
498,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['it', 'generates', 'a', 'copy', 'of', 'the', 'function', 'if', 'it', 'is', 'needed', 'again']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",3.5,5,science
499,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['the', 'complier', 'includes', 'copy', 'of', 'inline', 'function', 'instead', 'of', 'making', 'function', 'call', 'but', 'usually', 'only', 'with', 'very', 'small', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
500,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['compiler', 'generate', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'place', 'when', 'appropriate', 'to', 'avoid', 'a', 'function', 'call']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
501,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['instead', 'of', 'calling', 'the', 'function', 'every', 'time', 'it', 'is', 'invoked', 'the', 'compiler', 'will', 'replace', 'the', 'function', 'call', 'with', 'a', 'copy', 'of', 'the', 'function', 'body']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
502,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['expands', 'the', 'function', 'into', 'the', 'program']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",4.0,5,science
503,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['it', 'generates', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'place', 'to', 'avoid', 'a', 'function', 'call']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
504,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['the', 'function', 'call', 'will', 'be', 'replaced', 'by', 'the', 'code', 'that', 'wa', 'defined', 'in', 'the', 'inline', 'function']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",5.0,5,science
505,"['how', 'doe', 'the', 'compiler', 'handle', 'inline', 'function']",3.3,"['when', 'the', 'compiler', 'inlineexpands', 'a', 'function', 'call', 'the', 'function', 'code', 'get', 'inserted', 'into', 'the', 'caller', 'code', 'stream', 'conceptually', 'similar', 'to', 'what', 'happens', 'with', 'a', 'define', 'macro', 'this', 'can', 'depending', 'on', 'a', 'zillion', 'other', 'thing', 'improve', 'performance', 'because', 'the', 'optimizer', 'can', 'procedurally', 'integrate', 'the', 'called', 'code', '—', 'optimize', 'the', 'called', 'code', 'into', 'the', 'caller']","['it', 'make', 'a', 'copy', 'of', 'the', 'function', 'code', 'in', 'every', 'place', 'where', 'a', 'function', 'call', 'is', 'made']",4.5,5,science
506,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['overall', 'the', 'program', 'ha', 'better', 'performance', 'mean', 'it', 'is', 'faster', 'because', 'it', 'doe', 'not', 'have', 'to', 'copy', 'large', 'amount', 'of', 'data']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
507,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['because', 'you', 'cant', 'change', 'the', 'original', 'and', 'passing', 'by', 'reference', 'limit', 'memory', 'needed', 'for', 'the', 'program']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",4.5,5,science
508,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['passing', 'by', 'reference', 'can', 'eliminate', 'the', 'passbyvalue', 'overhead', 'of', 'copying', 'large', 'amount', 'of', 'data']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
509,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['it', 'is', 'often', 'more', 'efficient', 'to', 'pas', 'reference', 'rather', 'than', 'large', 'object', 'to', 'function', 'this', 'allows', 'the', 'compiler', 'to', 'pas', 'the', 'address', 'of', 'the', 'object', 'while', 'maintaining', 'the', 'syntax', 'that', 'would', 'have', 'been', 'used', 'to', 'access', 'the', 'object']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
510,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['pas', 'by', 'reference', 'is', 'good', 'for', 'performance', 'reason', 'because', 'it', 'can', 'eliminate', 'the', 'pas', 'by', 'value', 'overhead', 'of', 'copying', 'large', 'amount', 'of', 'data']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
511,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['you', 'do', 'not', 'alter', 'the', 'original', 'value', 'of', 'the', 'variable', 'that', 'wa', 'passed']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.0,5,science
512,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['dont', 'have', 'to', 'make', 'copy', 'of', 'stuff']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",4.5,5,science
513,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['you', 'do', 'not', 'use', 'unessesary', 'memory', 'space', 'to', 'copy', 'variable', 'between', 'function']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
514,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['it', 'elimitates', 'the', 'need', 'to', 'copy', 'large', 'amonts', 'of', 'data']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
515,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['the', 'function', 'can', 'change', 'the', 'data', 'stored', 'in', 'a', 'variable', 'passed', 'by', 'reference', 'directly']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
516,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['give', 'called', 'function', 'the', 'ability', 'to', 'access', 'and', 'modify', 'the', 'caller', '’', 's', 'argument', 'data']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
517,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['give', 'called', 'function', 'the', 'ability', 'to', 'access', 'and', 'modify', 'the', 'caller', '’', 's', 'argument', 'data', 'directly']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
518,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['it', 'is', 'more', 'efficient', 'and', 'it', 'change', 'the', 'variable', 'not', 'online', 'inside', 'the', 'function', 'but', 'outside', 'so', 'that', 'the', 'new', 'value', 'can', 'be', 'used', 'elsewhere']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.0,5,science
519,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['you', 'dont', 'make', 'another', 'copy', 'and', 'waste', 'memory']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
520,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['passing', 'by', 'reference', 'eliminates', 'the', 'copying', 'of', 'large', 'amount', 'of', 'data', 'typical', 'with', 'pas', 'by', 'value']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
521,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['if', 'a', 'function', 'argument', 'are', 'large', 'in', 'size', 'computing', 'time', 'and', 'memory', 'space', 'is', 'not', 'wasted', 'copying', 'down', 'the', 'argument', 'and', 'passing', 'it', 'to', 'the', 'function', 'also', 'pas', 'by', 'reference', 'give', 'the', 'function', 'called', 'the', 'permission', 'to', 'read', 'edit', 'the', 'argument', 'directly']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
522,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['give', 'access', 'to', 'the', 'caller', 'data', 'directly', 'also', 'it', 'allows', 'for', 'modifying', 'the', 'data']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
523,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['le', 'overhead', 'overall', 'and', 'you', 'modify', 'the', 'variable', 'directly']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
524,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['the', 'original', 'variable', 'being', 'referenced', 'can', 'be', 'modified', 'directly', 'by', 'the', 'called', 'function']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.0,5,science
525,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['give', 'function', 'ability', 'to', 'access', 'and', 'modify', 'the', 'caller', 'argument', 'data', 'directly']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
526,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['give', 'the', 'called', 'function', 'the', 'ability', 'to', 'access', 'and', 'modify', 'the', 'caller', 'argument', 'data', 'directly']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.0,5,science
527,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['le', 'overhead', 'than', 'passed', 'by', 'value', 'especially', 'when', 'using', 'large', 'number']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",3.5,5,science
528,"['what', 'is', 'the', 'main', 'advantage', 'associated', 'with', 'function', 'argument', 'that', 'are', 'passed', 'by', 'reference']",3.4,"['large', 'data', 'item', 'can', 'be', 'passed', 'without', 'copying', 'the', 'entire', 'data', 'point', 'reducing', 'execution', 'time', 'and', 'the', 'amout', 'of', 'memory', 'space', 'needed']","['it', 'avoids', 'making', 'copy', 'of', 'large', 'data', 'structure', 'when', 'calling', 'function']",5.0,5,science
